Iteração,API,TIPO,Tempo de Resposta (ms),Tamanho da Resposta (bytes)
798,REST Get Repo PRs,rest,793.87,1168277
798,GraphQL Get Repo PRs,graphql_1,537.81,3237
798,GraphQL Get Repo PRs More Info,graphql_2,921.67,27078
799,REST List Repos,rest,377.89,36311
799,GraphQL List Repos,graphql_1,511.63,1006
799,GraphQL List Repos More Info,graphql_2,1227.96,21604
799,REST Get Repo PRs,rest,795.95,1168277
799,GraphQL Get Repo PRs,graphql_1,535.51,3237
799,GraphQL Get Repo PRs More Info,graphql_2,819.28,27078
800,REST List Repos,rest,377.71,36311
800,GraphQL List Repos,graphql_1,512.18,1006
800,GraphQL List Repos More Info,graphql_2,1228.38,21604
800,REST Get Repo PRs,rest,811.89,1168277
800,GraphQL Get Repo PRs,graphql_1,519.86,3237
800,GraphQL Get Repo PRs More Info,graphql_2,920.22,27078
801,REST List Repos,rest,378.51,36311
801,GraphQL List Repos,graphql_1,513.86,1006
801,GraphQL List Repos More Info,graphql_2,1328.06,21604
801,REST Get Repo PRs,rest,712.26,1168277
801,GraphQL Get Repo PRs,graphql_1,517.17,3237
801,GraphQL Get Repo PRs More Info,graphql_2,1022.61,27078
802,REST List Repos,rest,378.34,36311
802,GraphQL List Repos,graphql_1,510.46,1006
802,GraphQL List Repos More Info,graphql_2,1127.24,21604
802,REST Get Repo PRs,rest,896.87,1168277
802,GraphQL Get Repo PRs,graphql_1,536.58,3237
802,GraphQL Get Repo PRs More Info,graphql_2,920.77,27078
803,REST List Repos,rest,383.44,36311
803,GraphQL List Repos,graphql_1,405.77,1006
803,GraphQL List Repos More Info,graphql_2,1434.95,21604
803,REST Get Repo PRs,rest,1104.39,1168277
803,GraphQL Get Repo PRs,graphql_1,416.45,3237
803,GraphQL Get Repo PRs More Info,graphql_2,933.67,27078
804,REST List Repos,rest,378.72,36311
804,GraphQL List Repos,graphql_1,511.82,1006
804,GraphQL List Repos More Info,graphql_2,1228.35,21604
804,REST Get Repo PRs,rest,812.75,1168277
804,GraphQL Get Repo PRs,graphql_1,420.46,3237
804,GraphQL Get Repo PRs More Info,graphql_2,1020.25,27078
805,REST List Repos,rest,376.13,36311
805,GraphQL List Repos,graphql_1,435.21,1006
805,GraphQL List Repos More Info,graphql_2,1099.87,21604
805,REST Get Repo PRs,rest,813.90,1168277
805,GraphQL Get Repo PRs,graphql_1,516.08,3237
805,GraphQL Get Repo PRs More Info,graphql_2,921.69,27078
806,REST List Repos,rest,378.60,36311
806,GraphQL List Repos,graphql_1,512.14,1006
806,GraphQL List Repos More Info,graphql_2,1433.52,21604
806,REST Get Repo PRs,rest,816.46,1168277
806,GraphQL Get Repo PRs,graphql_1,514.79,3237
806,GraphQL Get Repo PRs More Info,graphql_2,920.24,27078
807,REST List Repos,rest,379.99,36311
807,GraphQL List Repos,graphql_1,511.33,1006
807,GraphQL List Repos More Info,graphql_2,1535.04,21604
807,REST Get Repo PRs,rest,892.50,1168277
807,GraphQL Get Repo PRs,graphql_1,540.67,3237
807,GraphQL Get Repo PRs More Info,graphql_2,921.75,27078
808,REST List Repos,rest,378.39,36311
808,GraphQL List Repos,graphql_1,511.79,1006
808,GraphQL List Repos More Info,graphql_2,1228.97,21604
808,REST Get Repo PRs,rest,908.24,1168277
808,GraphQL Get Repo PRs,graphql_1,536.69,3237
808,GraphQL Get Repo PRs More Info,graphql_2,909.19,27078
809,REST List Repos,rest,378.66,36311
809,GraphQL List Repos,graphql_1,613.76,1006
809,GraphQL List Repos More Info,graphql_2,1228.47,21604
809,REST Get Repo PRs,rest,690.30,1168277
809,GraphQL Get Repo PRs,graphql_1,436.04,3237
809,GraphQL Get Repo PRs More Info,graphql_2,822.45,27078
810,REST List Repos,rest,375.61,36311
810,GraphQL List Repos,graphql_1,510.32,1006
810,GraphQL List Repos More Info,graphql_2,1228.31,21604
810,REST Get Repo PRs,rest,794.44,1168277
810,GraphQL Get Repo PRs,graphql_1,434.15,3237
810,GraphQL Get Repo PRs More Info,graphql_2,1024.32,27078
811,REST List Repos,rest,378.72,36311
811,GraphQL List Repos,graphql_1,410.85,1006
811,GraphQL List Repos More Info,graphql_2,1226.01,21604
811,REST Get Repo PRs,rest,682.20,1168277
811,GraphQL Get Repo PRs,graphql_1,399.02,3237
811,GraphQL Get Repo PRs More Info,graphql_2,864.17,27078
812,REST List Repos,rest,378.37,36311
812,GraphQL List Repos,graphql_1,409.51,1006
812,GraphQL List Repos More Info,graphql_2,1057.61,21604
812,REST Get Repo PRs,rest,888.78,1168277
812,GraphQL Get Repo PRs,graphql_1,402.22,3237
812,GraphQL Get Repo PRs More Info,graphql_2,926.46,27078
813,REST List Repos,rest,377.90,36311
813,GraphQL List Repos,graphql_1,511.15,1006
813,GraphQL List Repos More Info,graphql_2,1332.46,21604
813,REST Get Repo PRs,rest,836.98,1168277
813,GraphQL Get Repo PRs,graphql_1,390.98,3237
813,GraphQL Get Repo PRs More Info,graphql_2,920.67,27078
814,REST List Repos,rest,378.31,36311
814,GraphQL List Repos,graphql_1,511.88,1006
814,GraphQL List Repos More Info,graphql_2,1333.02,21604
814,REST Get Repo PRs,rest,1103.17,1168277
814,GraphQL Get Repo PRs,graphql_1,431.02,3237
814,GraphQL Get Repo PRs More Info,graphql_2,920.28,27078
815,REST List Repos,rest,378.62,36311
815,GraphQL List Repos,graphql_1,613.69,1006
815,GraphQL List Repos More Info,graphql_2,1331.61,21604
815,REST Get Repo PRs,rest,769.24,1168277
815,GraphQL Get Repo PRs,graphql_1,560.61,3237
815,GraphQL Get Repo PRs More Info,graphql_2,820.45,27078
816,REST List Repos,rest,379.82,36311
816,GraphQL List Repos,graphql_1,508.80,1006
816,GraphQL List Repos More Info,graphql_2,2252.45,21604
816,REST Get Repo PRs,rest,901.72,1168277
816,GraphQL Get Repo PRs,graphql_1,428.59,3237
816,GraphQL Get Repo PRs More Info,graphql_2,1128.31,27078
817,REST List Repos,rest,377.97,36311
817,GraphQL List Repos,graphql_1,510.42,1006
817,GraphQL List Repos More Info,graphql_2,1234.94,21604
817,REST Get Repo PRs,rest,1162.06,1168277
817,GraphQL Get Repo PRs,graphql_1,470.05,3237
817,GraphQL Get Repo PRs More Info,graphql_2,920.29,27078
818,REST List Repos,rest,380.15,36311
818,GraphQL List Repos,graphql_1,510.42,1006
818,GraphQL List Repos More Info,graphql_2,1535.79,21604
818,REST Get Repo PRs,rest,893.52,1168277
818,GraphQL Get Repo PRs,graphql_1,540.24,3237
818,GraphQL Get Repo PRs More Info,graphql_2,921.16,27078
819,REST List Repos,rest,378.36,36311
819,GraphQL List Repos,graphql_1,511.42,1006
819,GraphQL List Repos More Info,graphql_2,1126.34,21604
819,REST Get Repo PRs,rest,793.00,1168277
819,GraphQL Get Repo PRs,graphql_1,434.87,3237
819,GraphQL Get Repo PRs More Info,graphql_2,1023.83,27078
820,REST List Repos,rest,378.41,36311
820,GraphQL List Repos,graphql_1,512.18,1006
820,GraphQL List Repos More Info,graphql_2,1330.83,21604
820,REST Get Repo PRs,rest,1013.97,1168277
820,GraphQL Get Repo PRs,graphql_1,418.83,3237
820,GraphQL Get Repo PRs More Info,graphql_2,922.03,27078
821,REST List Repos,rest,377.80,36311
821,GraphQL List Repos,graphql_1,511.10,1006
821,GraphQL List Repos More Info,graphql_2,1228.72,21604
821,REST Get Repo PRs,rest,893.55,1168277
821,GraphQL Get Repo PRs,graphql_1,437.25,3237
821,GraphQL Get Repo PRs More Info,graphql_2,926.62,27078
822,REST List Repos,rest,374.17,36311
822,GraphQL List Repos,graphql_1,613.93,1006
822,GraphQL List Repos More Info,graphql_2,1330.98,21604
822,REST Get Repo PRs,rest,995.32,1168277
822,GraphQL Get Repo PRs,graphql_1,437.31,3237
822,GraphQL Get Repo PRs More Info,graphql_2,921.80,27078
823,REST List Repos,rest,378.47,36311
823,GraphQL List Repos,graphql_1,511.85,1006
823,GraphQL List Repos More Info,graphql_2,1331.31,21604
823,REST Get Repo PRs,rest,759.28,1168277
823,GraphQL Get Repo PRs,graphql_1,468.39,3237
823,GraphQL Get Repo PRs More Info,graphql_2,921.42,27078
824,REST List Repos,rest,309.26,36311
824,GraphQL List Repos,graphql_1,478.82,1006
824,GraphQL List Repos More Info,graphql_2,1227.77,21604
824,REST Get Repo PRs,rest,890.55,1168277
824,GraphQL Get Repo PRs,graphql_1,438.97,3237
824,GraphQL Get Repo PRs More Info,graphql_2,1229.79,27078
825,REST List Repos,rest,480.13,36311
825,GraphQL List Repos,graphql_1,513.56,1006
825,GraphQL List Repos More Info,graphql_2,1534.31,21604
825,REST Get Repo PRs,rest,1881.56,1168277
825,GraphQL Get Repo PRs,graphql_1,473.92,3237
825,GraphQL Get Repo PRs More Info,graphql_2,1023.02,27078
826,REST List Repos,rest,379.40,36311
826,GraphQL List Repos,graphql_1,510.49,1006
826,GraphQL List Repos More Info,graphql_2,1433.88,21604
826,REST Get Repo PRs,rest,1611.94,1168277
826,GraphQL Get Repo PRs,graphql_1,435.81,3237
826,GraphQL Get Repo PRs More Info,graphql_2,920.55,27078
827,REST List Repos,rest,380.70,36311
827,GraphQL List Repos,graphql_1,510.45,1006
827,GraphQL List Repos More Info,graphql_2,1535.17,21604
827,REST Get Repo PRs,rest,998.79,1168277
827,GraphQL Get Repo PRs,graphql_1,434.36,3237
827,GraphQL Get Repo PRs More Info,graphql_2,921.08,27078
828,REST List Repos,rest,378.48,36311
828,GraphQL List Repos,graphql_1,511.10,1006
828,GraphQL List Repos More Info,graphql_2,1229.91,21604
828,REST Get Repo PRs,rest,1055.23,1168277
828,GraphQL Get Repo PRs,graphql_1,480.57,3237
828,GraphQL Get Repo PRs More Info,graphql_2,1228.59,27078
829,REST List Repos,rest,377.32,36311
829,GraphQL List Repos,graphql_1,512.52,1006
829,GraphQL List Repos More Info,graphql_2,1278.62,21604
829,REST Get Repo PRs,rest,742.15,1168277
829,GraphQL Get Repo PRs,graphql_1,435.94,3237
829,GraphQL Get Repo PRs More Info,graphql_2,921.19,27078
830,REST List Repos,rest,378.45,36311
830,GraphQL List Repos,graphql_1,510.83,1006
830,GraphQL List Repos More Info,graphql_2,1435.74,21604
830,REST Get Repo PRs,rest,793.30,1168277
830,GraphQL Get Repo PRs,graphql_1,434.64,3237
830,GraphQL Get Repo PRs More Info,graphql_2,817.77,27078
831,REST List Repos,rest,358.89,36311
831,GraphQL List Repos,graphql_1,530.90,1006
831,GraphQL List Repos More Info,graphql_2,1228.75,21604
831,REST Get Repo PRs,rest,895.66,1168277
831,GraphQL Get Repo PRs,graphql_1,537.18,3237
831,GraphQL Get Repo PRs More Info,graphql_2,1023.94,27078
832,REST List Repos,rest,380.63,36311
832,GraphQL List Repos,graphql_1,509.20,1006
832,GraphQL List Repos More Info,graphql_2,1638.32,21604
832,REST Get Repo PRs,rest,691.07,1168277
832,GraphQL Get Repo PRs,graphql_1,434.31,3237
832,GraphQL Get Repo PRs More Info,graphql_2,920.72,27078
833,REST List Repos,rest,378.89,36311
833,GraphQL List Repos,graphql_1,511.78,1006
833,GraphQL List Repos More Info,graphql_2,1820.14,21604
833,REST Get Repo PRs,rest,813.14,1168277
833,GraphQL Get Repo PRs,graphql_1,429.43,3237
833,GraphQL Get Repo PRs More Info,graphql_2,930.63,27078
834,REST List Repos,rest,378.95,36311
834,GraphQL List Repos,graphql_1,510.38,1006
834,GraphQL List Repos More Info,graphql_2,1433.51,21604
834,REST Get Repo PRs,rest,694.03,1168277
834,GraphQL Get Repo PRs,graphql_1,534.60,3237
834,GraphQL Get Repo PRs More Info,graphql_2,920.74,27078
835,REST List Repos,rest,379.30,36311
835,GraphQL List Repos,graphql_1,512.07,1006
835,GraphQL List Repos More Info,graphql_2,1452.33,21604
835,REST Get Repo PRs,rest,998.60,1168277
835,GraphQL Get Repo PRs,graphql_1,414.04,3237
835,GraphQL Get Repo PRs More Info,graphql_2,819.66,27078
836,REST List Repos,rest,377.69,36311
836,GraphQL List Repos,graphql_1,512.30,1006
836,GraphQL List Repos More Info,graphql_2,1228.37,21604
836,REST Get Repo PRs,rest,919.16,1168277
836,GraphQL Get Repo PRs,graphql_1,411.83,3237
836,GraphQL Get Repo PRs More Info,graphql_2,920.46,27078
837,REST List Repos,rest,378.45,36311
837,GraphQL List Repos,graphql_1,512.06,1006
837,GraphQL List Repos More Info,graphql_2,1331.79,21604
837,REST Get Repo PRs,rest,833.47,1168277
837,GraphQL Get Repo PRs,graphql_1,394.46,3237
837,GraphQL Get Repo PRs More Info,graphql_2,817.85,27078
838,REST List Repos,rest,380.81,36311
838,GraphQL List Repos,graphql_1,509.75,1006
838,GraphQL List Repos More Info,graphql_2,1534.84,21604
838,REST Get Repo PRs,rest,790.68,1168277
838,GraphQL Get Repo PRs,graphql_1,438.10,3237
838,GraphQL Get Repo PRs More Info,graphql_2,818.46,27078
839,REST List Repos,rest,378.48,36311
839,GraphQL List Repos,graphql_1,511.63,1006
839,GraphQL List Repos More Info,graphql_2,1536.15,21604
839,REST Get Repo PRs,rest,898.70,1168277
839,GraphQL Get Repo PRs,graphql_1,431.63,3237
839,GraphQL Get Repo PRs More Info,graphql_2,921.75,27078
840,REST List Repos,rest,378.39,36311
840,GraphQL List Repos,graphql_1,511.07,1006
840,GraphQL List Repos More Info,graphql_2,1536.30,21604
840,REST Get Repo PRs,rest,956.50,1168277
840,GraphQL Get Repo PRs,graphql_1,476.00,3237
840,GraphQL Get Repo PRs More Info,graphql_2,1228.17,27078
841,REST List Repos,rest,379.17,36311
841,GraphQL List Repos,graphql_1,511.37,1006
841,GraphQL List Repos More Info,graphql_2,1126.99,21604
841,REST Get Repo PRs,rest,923.86,1168277
841,GraphQL Get Repo PRs,graphql_1,377.05,3237
841,GraphQL Get Repo PRs More Info,graphql_2,1053.26,27078
842,REST List Repos,rest,378.36,36311
842,GraphQL List Repos,graphql_1,512.13,1006
842,GraphQL List Repos More Info,graphql_2,1637.58,21604
842,REST Get Repo PRs,rest,895.74,1168277
842,GraphQL Get Repo PRs,graphql_1,434.28,3237
842,GraphQL Get Repo PRs More Info,graphql_2,820.59,27078
843,REST List Repos,rest,322.54,36311
843,GraphQL List Repos,graphql_1,465.40,1006
843,GraphQL List Repos More Info,graphql_2,1329.50,21604
843,REST Get Repo PRs,rest,920.24,1168277
843,GraphQL Get Repo PRs,graphql_1,411.58,3237
843,GraphQL Get Repo PRs More Info,graphql_2,1023.03,27078
844,REST List Repos,rest,583.25,36311
844,GraphQL List Repos,graphql_1,512.37,1006
844,GraphQL List Repos More Info,graphql_2,1431.92,21604
844,REST Get Repo PRs,rest,1023.10,1168277
844,GraphQL Get Repo PRs,graphql_1,728.39,3237
844,GraphQL Get Repo PRs More Info,graphql_2,909.81,27078
845,REST List Repos,rest,363.91,36311
845,GraphQL List Repos,graphql_1,529.12,1006
845,GraphQL List Repos More Info,graphql_2,1431.67,21604
845,REST Get Repo PRs,rest,1003.86,1168277
845,GraphQL Get Repo PRs,graphql_1,430.37,3237
845,GraphQL Get Repo PRs More Info,graphql_2,920.01,27078
846,REST List Repos,rest,378.49,36311
846,GraphQL List Repos,graphql_1,512.90,1006
846,GraphQL List Repos More Info,graphql_2,1226.94,21604
846,REST Get Repo PRs,rest,895.67,1168277
846,GraphQL Get Repo PRs,graphql_1,538.37,3237
846,GraphQL Get Repo PRs More Info,graphql_2,818.38,27078
847,REST List Repos,rest,377.77,36311
847,GraphQL List Repos,graphql_1,512.13,1006
847,GraphQL List Repos More Info,graphql_2,1432.58,21604
847,REST Get Repo PRs,rest,1725.59,1168277
847,GraphQL Get Repo PRs,graphql_1,424.47,3237
847,GraphQL Get Repo PRs More Info,graphql_2,820.94,27078
848,REST List Repos,rest,377.11,36311
848,GraphQL List Repos,graphql_1,818.71,1006
848,GraphQL List Repos More Info,graphql_2,1535.68,21604
848,REST Get Repo PRs,rest,896.08,1168277
848,GraphQL Get Repo PRs,graphql_1,427.36,3237
848,GraphQL Get Repo PRs More Info,graphql_2,928.87,27078
849,REST List Repos,rest,379.12,36311
849,GraphQL List Repos,graphql_1,510.24,1006
849,GraphQL List Repos More Info,graphql_2,1330.63,21604
849,REST Get Repo PRs,rest,792.99,1168277
849,GraphQL Get Repo PRs,graphql_1,434.89,3237
849,GraphQL Get Repo PRs More Info,graphql_2,922.60,27078
850,REST List Repos,rest,1405.30,36311
850,GraphQL List Repos,graphql_1,507.72,1006
850,GraphQL List Repos More Info,graphql_2,1229.71,21604
850,REST Get Repo PRs,rest,910.99,1168277
850,GraphQL Get Repo PRs,graphql_1,418.74,3237
850,GraphQL Get Repo PRs More Info,graphql_2,1023.99,27078
851,REST List Repos,rest,378.87,36311
851,GraphQL List Repos,graphql_1,360.14,1006
851,GraphQL List Repos More Info,graphql_2,1354.78,21604
851,REST Get Repo PRs,rest,918.06,1168277
851,GraphQL Get Repo PRs,graphql_1,436.60,3237
851,GraphQL Get Repo PRs More Info,graphql_2,835.13,27078
852,REST List Repos,rest,359.47,36311
852,GraphQL List Repos,graphql_1,464.93,1006
852,GraphQL List Repos More Info,graphql_2,1512.19,21604
852,REST Get Repo PRs,rest,866.40,1168277
852,GraphQL Get Repo PRs,graphql_1,434.97,3237
852,GraphQL Get Repo PRs More Info,graphql_2,819.55,27078
853,REST List Repos,rest,380.05,36311
853,GraphQL List Repos,graphql_1,409.06,1006
853,GraphQL List Repos More Info,graphql_2,1329.14,21604
853,REST Get Repo PRs,rest,715.79,1168277
853,GraphQL Get Repo PRs,graphql_1,409.47,3237
853,GraphQL Get Repo PRs More Info,graphql_2,819.70,27078
854,REST List Repos,rest,378.49,36311
854,GraphQL List Repos,graphql_1,409.93,1006
854,GraphQL List Repos More Info,graphql_2,1228.66,21604
854,REST Get Repo PRs,rest,795.30,1168277
854,GraphQL Get Repo PRs,graphql_1,432.29,3237
854,GraphQL Get Repo PRs More Info,graphql_2,822.40,27078
855,REST List Repos,rest,376.23,36311
855,GraphQL List Repos,graphql_1,510.08,1006
855,GraphQL List Repos More Info,graphql_2,1229.80,21604
855,REST Get Repo PRs,rest,817.86,1168277
855,GraphQL Get Repo PRs,graphql_1,510.78,3237
855,GraphQL Get Repo PRs More Info,graphql_2,1127.69,27078
856,REST List Repos,rest,378.16,36311
856,GraphQL List Repos,graphql_1,511.04,1006
856,GraphQL List Repos More Info,graphql_2,1370.03,21604
856,REST Get Repo PRs,rest,997.34,1168277
856,GraphQL Get Repo PRs,graphql_1,484.78,3237
856,GraphQL Get Repo PRs More Info,graphql_2,1038.24,27078
857,REST List Repos,rest,378.23,36311
857,GraphQL List Repos,graphql_1,511.19,1006
857,GraphQL List Repos More Info,graphql_2,1332.01,21604
857,REST Get Repo PRs,rest,972.60,1168277
857,GraphQL Get Repo PRs,graphql_1,459.59,3237
857,GraphQL Get Repo PRs More Info,graphql_2,922.02,27078
858,REST List Repos,rest,377.79,36311
858,GraphQL List Repos,graphql_1,513.84,1006
858,GraphQL List Repos More Info,graphql_2,1228.23,21604
858,REST Get Repo PRs,rest,779.10,1168277
858,GraphQL Get Repo PRs,graphql_1,455.57,3237
858,GraphQL Get Repo PRs More Info,graphql_2,811.01,27078
859,REST List Repos,rest,380.10,36311
859,GraphQL List Repos,graphql_1,510.93,1006
859,GraphQL List Repos More Info,graphql_2,1432.26,21604
859,REST Get Repo PRs,rest,818.36,1168277
859,GraphQL Get Repo PRs,graphql_1,410.11,3237
859,GraphQL Get Repo PRs More Info,graphql_2,924.19,27078
860,REST List Repos,rest,375.88,36311
860,GraphQL List Repos,graphql_1,615.34,1006
860,GraphQL List Repos More Info,graphql_2,1431.97,21604
860,REST Get Repo PRs,rest,901.21,1168277
860,GraphQL Get Repo PRs,graphql_1,410.89,3237
860,GraphQL Get Repo PRs More Info,graphql_2,1042.35,27078
861,REST List Repos,rest,378.19,36311
861,GraphQL List Repos,graphql_1,511.36,1006
861,GraphQL List Repos More Info,graphql_2,1434.55,21604
861,REST Get Repo PRs,rest,795.03,1168277
861,GraphQL Get Repo PRs,graphql_1,1252.42,3237
861,GraphQL Get Repo PRs More Info,graphql_2,1023.46,27078
862,REST List Repos,rest,377.79,36311
862,GraphQL List Repos,graphql_1,512.10,1006
862,GraphQL List Repos More Info,graphql_2,1330.88,21604
862,REST Get Repo PRs,rest,1021.54,1168277
862,GraphQL Get Repo PRs,graphql_1,410.46,3237
862,GraphQL Get Repo PRs More Info,graphql_2,922.12,27078
863,REST List Repos,rest,378.70,36311
863,GraphQL List Repos,graphql_1,408.31,1006
863,GraphQL List Repos More Info,graphql_2,1332.36,21604
863,REST Get Repo PRs,rest,792.18,1168277
863,GraphQL Get Repo PRs,graphql_1,434.95,3237
863,GraphQL Get Repo PRs More Info,graphql_2,819.50,27078
864,REST List Repos,rest,378.70,36311
864,GraphQL List Repos,graphql_1,614.16,1006
864,GraphQL List Repos More Info,graphql_2,1432.60,21604
864,REST Get Repo PRs,rest,1035.89,1168277
864,GraphQL Get Repo PRs,graphql_1,499.86,3237
864,GraphQL Get Repo PRs More Info,graphql_2,818.35,27078
865,REST List Repos,rest,379.04,36311
865,GraphQL List Repos,graphql_1,619.51,1006
865,GraphQL List Repos More Info,graphql_2,1223.53,21604
865,REST Get Repo PRs,rest,890.50,1168277
865,GraphQL Get Repo PRs,graphql_1,440.08,3237
865,GraphQL Get Repo PRs More Info,graphql_2,1023.34,27078
866,REST List Repos,rest,378.78,36311
866,GraphQL List Repos,graphql_1,510.80,1006
866,GraphQL List Repos More Info,graphql_2,1228.87,21604
866,REST Get Repo PRs,rest,1079.34,1168277
866,GraphQL Get Repo PRs,graphql_1,504.29,3237
866,GraphQL Get Repo PRs More Info,graphql_2,1077.49,27078
867,REST List Repos,rest,378.44,36311
867,GraphQL List Repos,graphql_1,512.53,1006
867,GraphQL List Repos More Info,graphql_2,1331.48,21604
867,REST Get Repo PRs,rest,706.35,1168277
867,GraphQL Get Repo PRs,graphql_1,521.44,3237
867,GraphQL Get Repo PRs More Info,graphql_2,818.52,27078
868,REST List Repos,rest,378.55,36311
868,GraphQL List Repos,graphql_1,511.30,1006
868,GraphQL List Repos More Info,graphql_2,1228.87,21604
868,REST Get Repo PRs,rest,715.31,1168277
868,GraphQL Get Repo PRs,graphql_1,512.88,3237
868,GraphQL Get Repo PRs More Info,graphql_2,921.44,27078
869,REST List Repos,rest,380.97,36311
869,GraphQL List Repos,graphql_1,509.46,1006
869,GraphQL List Repos More Info,graphql_2,1535.39,21604
869,REST Get Repo PRs,rest,813.68,1168277
869,GraphQL Get Repo PRs,graphql_1,618.59,3237
869,GraphQL Get Repo PRs More Info,graphql_2,921.98,27078
870,REST List Repos,rest,378.80,36311
870,GraphQL List Repos,graphql_1,408.68,1006
870,GraphQL List Repos More Info,graphql_2,1536.32,21604
870,REST Get Repo PRs,rest,836.41,1168277
870,GraphQL Get Repo PRs,graphql_1,436.88,3237
870,GraphQL Get Repo PRs More Info,graphql_2,978.08,27078
871,REST List Repos,rest,377.81,36311
871,GraphQL List Repos,graphql_1,409.69,1006
871,GraphQL List Repos More Info,graphql_2,1331.03,21604
871,REST Get Repo PRs,rest,691.27,1168277
871,GraphQL Get Repo PRs,graphql_1,537.16,3237
871,GraphQL Get Repo PRs More Info,graphql_2,819.21,27078
872,REST List Repos,rest,378.28,36311
872,GraphQL List Repos,graphql_1,510.73,1006
872,GraphQL List Repos More Info,graphql_2,1229.45,21604
872,REST Get Repo PRs,rest,924.79,1168277
872,GraphQL Get Repo PRs,graphql_1,508.40,3237
872,GraphQL Get Repo PRs More Info,graphql_2,1022.99,27078
873,REST List Repos,rest,378.38,36311
873,GraphQL List Repos,graphql_1,614.16,1006
873,GraphQL List Repos More Info,graphql_2,1126.43,21604
873,REST Get Repo PRs,rest,900.53,1168277
873,GraphQL Get Repo PRs,graphql_1,430.44,3237
873,GraphQL Get Repo PRs More Info,graphql_2,924.21,27078
874,REST List Repos,rest,375.35,36311
874,GraphQL List Repos,graphql_1,510.88,1006
874,GraphQL List Repos More Info,graphql_2,1537.11,21604
874,REST Get Repo PRs,rest,900.12,1168277
874,GraphQL Get Repo PRs,graphql_1,532.70,3237
874,GraphQL Get Repo PRs More Info,graphql_2,920.74,27078
875,REST List Repos,rest,368.94,36311
875,GraphQL List Repos,graphql_1,520.72,1006
875,GraphQL List Repos More Info,graphql_2,1536.23,21604
875,REST Get Repo PRs,rest,1013.86,1168277
875,GraphQL Get Repo PRs,graphql_1,418.88,3237
875,GraphQL Get Repo PRs More Info,graphql_2,922.20,27078
876,REST List Repos,rest,377.81,36311
876,GraphQL List Repos,graphql_1,511.67,1006
876,GraphQL List Repos More Info,graphql_2,1638.51,21604
876,REST Get Repo PRs,rest,821.36,1168277
876,GraphQL Get Repo PRs,graphql_1,508.85,3237
876,GraphQL Get Repo PRs More Info,graphql_2,921.10,27078
877,REST List Repos,rest,378.67,36311
877,GraphQL List Repos,graphql_1,428.38,1006
877,GraphQL List Repos More Info,graphql_2,1620.37,21604
877,REST Get Repo PRs,rest,793.21,1168277
877,GraphQL Get Repo PRs,graphql_1,536.17,3237
877,GraphQL Get Repo PRs More Info,graphql_2,921.14,27078
878,REST List Repos,rest,378.11,36311
878,GraphQL List Repos,graphql_1,512.34,1006
878,GraphQL List Repos More Info,graphql_2,1229.19,21604
878,REST Get Repo PRs,rest,724.06,1168277
878,GraphQL Get Repo PRs,graphql_1,400.60,3237
878,GraphQL Get Repo PRs More Info,graphql_2,887.68,27078
879,REST List Repos,rest,309.21,36311
879,GraphQL List Repos,graphql_1,512.28,1006
879,GraphQL List Repos More Info,graphql_2,1227.92,21604
879,REST Get Repo PRs,rest,899.19,1168277
879,GraphQL Get Repo PRs,graphql_1,534.86,3237
879,GraphQL Get Repo PRs More Info,graphql_2,921.50,27078
880,REST List Repos,rest,382.33,36311
880,GraphQL List Repos,graphql_1,507.67,1006
880,GraphQL List Repos More Info,graphql_2,1330.95,21604
880,REST Get Repo PRs,rest,799.27,1168277
880,GraphQL Get Repo PRs,graphql_1,531.37,3237
880,GraphQL Get Repo PRs More Info,graphql_2,921.07,27078
881,REST List Repos,rest,480.57,36311
881,GraphQL List Repos,graphql_1,512.17,1006
881,GraphQL List Repos More Info,graphql_2,1229.14,21604
881,REST Get Repo PRs,rest,712.50,1168277
881,GraphQL Get Repo PRs,graphql_1,412.42,3237
881,GraphQL Get Repo PRs More Info,graphql_2,922.10,27078
882,REST List Repos,rest,378.26,36311
882,GraphQL List Repos,graphql_1,511.18,1006
882,GraphQL List Repos More Info,graphql_2,1228.50,21604
882,REST Get Repo PRs,rest,794.41,1168277
882,GraphQL Get Repo PRs,graphql_1,433.36,3237
882,GraphQL Get Repo PRs More Info,graphql_2,819.73,27078
883,REST List Repos,rest,378.25,36311
883,GraphQL List Repos,graphql_1,409.87,1006
883,GraphQL List Repos More Info,graphql_2,1227.73,21604
883,REST Get Repo PRs,rest,969.68,1168277
883,GraphQL Get Repo PRs,graphql_1,463.57,3237
883,GraphQL Get Repo PRs More Info,graphql_2,922.96,27078
884,REST List Repos,rest,481.31,36311
884,GraphQL List Repos,graphql_1,512.49,1006
884,GraphQL List Repos More Info,graphql_2,1738.04,21604
884,REST Get Repo PRs,rest,858.77,1168277
884,GraphQL Get Repo PRs,graphql_1,471.80,3237
884,GraphQL Get Repo PRs More Info,graphql_2,1126.75,27078
885,REST List Repos,rest,479.65,36311
885,GraphQL List Repos,graphql_1,512.40,1006
885,GraphQL List Repos More Info,graphql_2,1331.89,21604
885,REST Get Repo PRs,rest,792.57,1168277
885,GraphQL Get Repo PRs,graphql_1,433.55,3237
885,GraphQL Get Repo PRs More Info,graphql_2,923.24,27078
886,REST List Repos,rest,377.80,36311
886,GraphQL List Repos,graphql_1,511.77,1006
886,GraphQL List Repos More Info,graphql_2,1125.90,21604
